RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited,Balance,EstimatedSalary
2352,15678284,651,Minsk,Male,35,7,3,1,0,1,3731.175,2876.695333333333
2353,15726791,637,Grodno,Female,45,2,1,1,1,1,7896.472500000001,3225.210888888889
2354,15813144,554,Minsk,Female,26,7,2,1,0,0,4630.343,4282.437555555555
2355,15669342,731,Orsha,Male,35,2,2,1,0,0,6393.1465,3090.7488888888893
2356,15710366,569,Grodno,Female,42,1,1,1,1,1,0.0,1858.4355555555558
2357,15614934,625,Orsha,Female,37,4,1,1,0,0,7135.5905,791.6757777777779
2358,15588701,592,Minsk,Female,38,4,2,1,0,0,0.0,785.3102222222223
2359,15665438,669,Minsk,Male,43,1,1,0,1,0,8157.9925,346.7288888888889
2360,15644896,663,Orsha,Male,32,3,1,1,1,0,5429.343,4052.3379999999997
2361,15670205,518,Orsha,Female,41,5,1,1,0,0,5531.2495,1985.0593333333334
2362,15635776,686,Orsha,Female,43,5,2,1,1,0,7742.312,3375.6355555555556
2363,15791053,709,Orsha,Male,45,4,1,1,1,1,6145.8855,0.25733333333333336
2364,15644005,571,Minsk,Female,33,9,2,0,1,0,0.0,1722.658222222222
2365,15796343,707,Minsk,Female,31,2,2,0,0,0,4139.3965,2031.6375555555555
2366,15751057,701,Orsha,Male,32,5,1,0,0,0,5125.017,2361.9504444444447
2367,15623430,672,Minsk,Male,34,9,2,1,0,0,0.0,3595.5726666666665
2368,15682600,620,Orsha,Male,39,9,1,1,0,1,7974.6395,1790.7186666666666
2369,15769312,557,Grodno,Male,48,10,2,1,1,0,0.0,4113.210666666667
2370,15708212,648,Grodno,Female,54,7,1,1,0,1,5912.051,3835.2642222222225
2371,15650258,479,Minsk,Female,35,2,1,1,0,0,5654.5199999999995,4347.773111111112
2372,15604345,730,Minsk,Female,22,9,1,1,1,0,3288.1785000000004,3239.8224444444445
2373,15578297,737,Orsha,Female,43,1,1,1,0,1,6276.869000000001,3078.0002222222224
2374,15671789,616,Minsk,Male,31,3,2,1,0,0,4713.1955,3753.2235555555553
2375,15726186,639,Grodno,Male,29,4,2,1,0,0,6671.7285,2177.409777777778
2376,15764618,815,Grodno,Female,39,6,1,1,1,0,0.0,1892.6195555555557
2377,15730738,786,Grodno,Male,31,9,2,1,1,0,0.0,404.67466666666667
2378,15637650,549,Minsk,Male,50,9,2,0,1,0,4737.438,302.404
2379,15606267,622,Minsk,Female,38,4,1,1,1,0,4932.037,2454.6220000000003
2380,15625904,624,Minsk,Male,26,9,2,0,0,0,3734.095,694.03
2381,15654463,841,Minsk,Male,34,4,2,1,0,0,0.0,3146.2813333333334
2382,15774151,614,Grodno,Female,41,7,1,0,0,1,8995.7925,325.9188888888889
2383,15693259,676,Minsk,Male,30,1,1,1,1,0,6410.3615,1231.1148888888888
2384,15642468,697,Minsk,Male,42,9,2,0,0,0,6636.963000000001,3881.503333333333
2385,15758531,732,Minsk,Female,40,10,2,1,0,0,0.0,3426.4239999999995
2386,15728352,623,Minsk,Male,27,4,1,0,0,0,6025.4905,3159.3431111111113
2387,15637240,541,Minsk,Male,46,4,2,1,0,0,6227.3565,2099.9791111111113
2388,15595588,773,Grodno,Female,39,4,2,0,1,0,0.0,4046.2544444444447
2389,15778395,762,Orsha,Male,34,4,2,1,0,1,4440.778,1523.6057777777776
2390,15711825,655,Grodno,Female,35,1,2,1,0,0,4111.5755,1973.2893333333334
2391,15599251,602,Orsha,Male,32,7,2,1,0,0,9235.793,2528.4886666666666
2392,15570004,850,Minsk,Male,31,3,2,1,0,0,0.0,2708.1526666666664
2393,15656912,649,Grodno,Male,51,4,1,1,1,0,0.0,3342.012666666667
2394,15657342,850,Orsha,Male,28,4,1,1,0,1,7398.6095000000005,1349.0826666666667
2395,15716284,543,Minsk,Male,43,9,2,1,1,0,0.0,1752.4015555555557
2396,15672374,672,Minsk,Male,52,8,1,0,0,1,8500.442,1253.4982222222222
2397,15732476,600,Minsk,Female,27,3,2,0,1,0,0.0,2793.3104444444443
2398,15747724,671,Grodno,Female,34,10,1,1,0,0,0.0,516.3417777777778
2399,15633877,706,Grodno,Female,42,8,1,1,1,0,4769.341,1682.9388888888889
2400,15672516,541,Orsha,Male,51,7,2,1,0,0,4518.664,3996.9286666666667
2401,15607827,711,Orsha,Male,34,4,2,1,1,0,6673.388499999999,955.0364444444444
2402,15751336,630,Grodno,Male,30,3,2,0,1,0,0.0,233.03755555555557
2403,15646539,531,Minsk,Male,31,3,1,1,0,0,4814.413,1262.1051111111112
2404,15756901,641,Minsk,Female,26,4,2,0,1,0,4577.392,625.7186666666666
2405,15809286,631,Orsha,Male,37,8,2,0,0,1,6914.6320000000005,3387.175777777778
2406,15759021,685,Minsk,Male,35,9,1,1,0,0,0.0,3711.8628888888884
2407,15725039,702,Grodno,Male,32,8,1,1,1,0,3583.387,2801.826222222222
2408,15579130,708,Orsha,Female,43,0,1,1,0,1,5949.742,4033.328222222222
2409,15754112,653,Grodno,Male,55,7,2,1,1,0,0.0,932.6006666666666
2410,15735522,654,Orsha,Male,37,2,2,0,0,0,7280.503500000001,4140.013111111111
2411,15613326,596,Minsk,Female,33,1,1,1,0,0,6908.1404999999995,1898.0564444444442
2412,15739502,549,Orsha,Female,31,9,2,1,1,0,6751.010499999999,518.7373333333334
2413,15670914,754,Minsk,Male,38,2,2,1,0,0,0.0,4015.5182222222224
2414,15604073,815,Orsha,Female,25,8,1,1,1,0,6758.083500000001,3023.801111111111
2415,15806027,556,Minsk,Female,52,9,1,1,0,1,0.0,3892.2044444444446
2416,15574886,706,Minsk,Male,32,6,1,1,1,0,4724.3235,3265.5497777777778
2417,15707120,850,Minsk,Male,46,9,1,1,0,0,5882.0195,1976.0151111111109
2418,15800845,732,Grodno,Female,33,8,1,1,1,0,5568.9775,1002.1915555555556
2419,15603914,614,Minsk,Male,40,6,1,1,1,1,0.0,451.99533333333335
2420,15722765,580,Grodno,Female,57,0,1,0,1,0,6841.049499999999,2411.749777777778
2421,15783305,593,Minsk,Female,46,7,1,1,0,0,4937.6255,3234.675111111111
2422,15574842,653,Orsha,Female,25,2,3,1,1,0,7913.321000000001,4430.160888888889
2423,15607837,746,Minsk,Female,29,4,1,1,1,0,5279.9835,957.9148888888889
2424,15714877,662,Minsk,Female,29,10,2,1,0,0,0.0,3055.740222222222
2425,15782941,573,Minsk,Male,31,2,2,1,1,0,0.0,2043.4975555555554
2426,15630167,684,Grodno,Female,39,4,1,1,1,0,6986.195,2680.269111111111
2427,15759038,793,Minsk,Female,41,3,1,1,0,0,7090.322999999999,2287.137111111111
2428,15661821,798,Orsha,Female,49,5,1,1,1,1,6628.583500000001,704.1406666666667
2429,15728006,524,Minsk,Male,40,2,1,1,0,0,9025.845,4000.053777777778
2430,15712176,816,Minsk,Male,31,8,2,1,1,0,0.0,631.2755555555556
2431,15689351,742,Orsha,Female,41,4,1,0,1,1,4640.286,1638.7544444444443
2432,15782247,540,Minsk,Male,22,4,3,1,1,1,0.0,4138.516888888889
2433,15769064,537,Orsha,Male,39,3,1,1,0,1,6765.467999999999,705.0857777777778
2434,15718153,759,Grodno,Female,74,6,1,1,1,0,6445.892,1072.103111111111
2435,15613189,774,Minsk,Female,52,2,1,1,0,1,2829.0465,2517.0284444444446
2436,15661734,608,Orsha,Male,42,8,2,1,0,0,6569.5375,1581.7353333333333
2437,15592645,704,Grodno,Male,37,4,2,0,0,0,0.0,570.7762222222223
2438,15768387,581,Minsk,Male,41,8,2,0,0,0,0.0,660.8253333333333
2439,15792525,628,Orsha,Female,61,1,1,1,1,1,4868.0830000000005,3331.6084444444446
2440,15586976,566,Minsk,Female,42,6,1,1,0,1,0.0,4015.6026666666667
2441,15790659,701,Grodno,Male,59,7,2,0,1,0,0.0,613.2797777777778
2442,15691446,735,Grodno,Male,29,10,2,1,1,0,0.0,2111.672666666667
2443,15772632,680,Minsk,Female,34,1,2,1,0,0,0.0,3711.8904444444447
2444,15706587,560,Minsk,Male,57,0,2,0,1,0,0.0,2595.1491111111113
2445,15572461,663,Orsha,Female,29,4,2,0,0,0,5135.7325,470.4624444444445
2446,15654409,665,Minsk,Female,34,5,1,1,1,0,3390.8360000000002,658.7017777777778
2447,15568025,758,Minsk,Male,51,8,1,1,1,0,4085.523,2589.334888888889
2448,15715769,621,Minsk,Male,26,2,1,0,1,0,3761.8769999999995,982.6755555555555
2449,15667458,764,Orsha,Male,28,10,1,1,0,0,6201.159,3693.072888888889
2450,15567980,537,Orsha,Female,46,5,1,0,1,1,5036.375,3130.172444444445
2451,15679294,589,Minsk,Female,46,10,2,1,0,0,5361.9425,822.7617777777778
2452,15606507,555,Minsk,Male,24,5,2,1,0,0,0.0,611.4104444444445
2453,15578825,734,Minsk,Female,29,0,1,1,0,0,6999.733,394.32711111111115
2454,15619935,783,Grodno,Female,59,9,1,1,1,0,6311.2435,98.30288888888889
2455,15636089,678,Orsha,Female,51,1,1,0,0,1,7287.5515,2438.1875555555557
2456,15727490,661,Minsk,Male,47,5,1,0,1,1,0.0,2383.1846666666665
2457,15591766,607,Grodno,Female,25,4,1,0,1,0,6058.3445,2561.960888888889
2458,15641629,537,Grodno,Female,38,1,2,0,1,0,0.0,916.3104444444444
2459,15813303,513,Grodno,Male,88,10,2,1,1,0,0.0,1176.7164444444445
2460,15756920,576,Minsk,Male,63,9,1,0,0,1,3532.774,1754.5733333333335
2461,15726403,660,Orsha,Male,41,1,1,1,0,1,6495.0605000000005,578.3466666666666
2462,15592765,637,Minsk,Male,40,8,1,1,1,0,6273.5405,3878.581555555556
2463,15704442,672,Minsk,Female,53,9,4,1,1,1,8470.316499999999,3273.588222222222
2464,15641136,629,Minsk,Male,32,2,2,0,1,0,0.0,1732.5653333333335
2465,15725818,583,Orsha,Male,40,4,1,1,1,0,5352.0650000000005,125.23622222222222
2466,15612071,763,Grodno,Female,32,10,1,0,1,0,4757.6885,1806.8911111111113
2467,15719809,516,Orsha,Male,32,3,2,0,0,0,7258.3045,2476.032222222222
2468,15716518,617,Minsk,Female,27,4,2,0,0,0,0.0,4228.2046666666665
2469,15742210,700,Minsk,Male,38,9,1,1,1,0,3298.1315000000004,2243.344
2470,15630617,727,Orsha,Male,36,6,1,1,1,1,7020.9405,2511.8606666666665
2471,15720838,689,Grodno,Female,31,3,1,0,1,0,6989.9815,2681.4126666666666
2472,15595537,626,Orsha,Male,49,9,2,1,0,0,8589.392,4159.827333333334
2473,15623196,686,Minsk,Male,38,6,1,1,1,0,7461.9485,2173.894
2474,15679249,351,Orsha,Female,57,4,1,1,0,1,8157.322999999999,3769.370888888889
2475,15693199,739,Minsk,Female,37,8,2,1,0,1,0.0,4256.824444444444
2476,15661219,627,Minsk,Male,32,10,2,1,0,0,0.0,2295.280444444444
2477,15617136,451,Orsha,Female,38,9,1,1,1,0,3074.1235,3723.0813333333335
2478,15760294,512,Minsk,Female,41,8,1,1,0,1,7257.514,1441.5404444444443
2479,15652808,774,Minsk,Female,41,5,1,1,0,0,6333.5185,2276.134666666667
2480,15657139,652,Minsk,Female,40,8,2,0,1,0,4219.54,2397.248888888889
2481,15803790,638,Orsha,Male,37,2,2,1,1,0,4486.443,828.7751111111111
2482,15764105,475,Minsk,Female,57,1,2,1,0,0,0.0,1983.310888888889
2483,15672610,567,Grodno,Male,40,4,1,0,0,0,5931.4400000000005,2043.8584444444446
2484,15766896,750,Minsk,Male,37,3,2,1,0,0,0.0,374.8933333333334
2485,15587735,850,Minsk,Male,39,6,1,1,1,0,4843.1565,2704.0264444444447
2486,15659501,753,Minsk,Female,38,6,1,0,1,0,7113.172500000001,749.5651111111112
2487,15745001,683,Grodno,Female,36,7,2,1,0,0,0.0,2328.590888888889
2488,15651140,710,Minsk,Female,32,3,1,1,0,0,0.0,2106.4519999999998
2489,15571148,645,Grodno,Female,21,1,2,0,0,0,0.0,638.3571111111111
2490,15776824,714,Minsk,Male,28,6,1,1,1,0,6136.2185,1490.1615555555557
2491,15633141,696,Orsha,Female,35,4,1,1,0,0,8745.113000000001,1535.107777777778
2492,15764174,612,Grodno,Female,26,4,2,1,1,0,0.0,3995.1275555555553
2493,15778155,520,Orsha,Female,31,3,1,1,1,1,5445.7085,4079.386444444445
2494,15715920,782,Grodno,Male,23,10,1,1,1,0,4902.633,3168.6071111111114
2495,15671917,666,Minsk,Male,46,5,1,1,1,0,6193.6595,3952.090222222222
2496,15666548,466,Orsha,Female,56,2,3,1,0,1,5596.0065,4391.869111111111
2497,15625623,567,Minsk,Female,45,4,2,0,1,0,0.0,2690.070888888889
2498,15748123,613,Minsk,Male,20,3,2,1,1,0,0.0,3324.7504444444444
2499,15648735,718,Minsk,Male,37,8,2,1,1,0,0.0,3.1735555555555557
2500,15634974,614,Minsk,Female,37,8,4,0,1,1,3757.517,2928.1482222222226
2501,15713378,711,Minsk,Male,38,10,2,0,0,0,0.0,1184.706222222222
2502,15753370,691,Orsha,Female,38,5,1,1,0,0,5737.688,2392.556
2503,15782659,527,Minsk,Male,32,0,1,1,0,0,0.0,2433.864
2504,15583364,476,Minsk,Female,32,6,1,0,0,0,5593.5965,2491.8413333333333
2505,15625942,619,Grodno,Female,45,0,2,0,0,0,0.0,2525.4533333333334
2506,15720284,607,Orsha,Female,37,4,1,0,0,0,6796.353,4019.7866666666664
2507,15679642,695,Grodno,Male,44,8,2,1,1,0,0.0,1577.202888888889
2508,15628007,653,Minsk,Male,33,1,2,0,0,0,0.0,1186.2115555555554
2509,15661974,677,Minsk,Male,46,2,1,1,1,0,2851.8869999999997,3522.9113333333335
2510,15689341,655,Minsk,Female,50,10,4,1,0,1,0.0,3983.732
2511,15607993,625,Minsk,Female,52,2,1,1,1,0,3973.4480000000003,1880.134
2512,15693267,679,Orsha,Female,34,7,1,1,0,0,6053.1925,1266.324
2513,15769522,734,Minsk,Male,51,1,1,1,1,0,5926.8735,2598.0544444444445
2514,15755825,666,Minsk,Male,39,10,2,1,0,0,0.0,2288.8740000000003
2515,15598175,592,Orsha,Female,26,4,2,1,0,0,5254.1035,2951.146
2516,15744327,564,Minsk,Male,40,4,1,1,0,1,0.0,1899.0137777777777
2517,15798666,814,Minsk,Female,36,6,2,1,1,0,0.0,2192.3779999999997
2518,15577064,592,Orsha,Male,36,2,2,1,0,0,5235.1325,2398.8604444444445
2519,15759436,758,Minsk,Female,50,2,3,1,1,1,4790.688,1509.8686666666665
2520,15690231,612,Grodno,Female,62,0,2,1,1,0,8351.3305,4286.49
2521,15751561,498,Orsha,Male,61,7,1,1,0,1,5122.663,4161.056888888889
2522,15739068,638,Orsha,Male,25,4,2,1,1,0,7402.272500000001,2549.387111111111
2523,15758056,558,Minsk,Male,35,1,2,0,0,0,0.0,2481.9460000000004
2524,15742269,756,Minsk,Female,24,1,2,1,0,0,0.0,4092.938888888889
2525,15726490,782,Grodno,Male,52,4,1,1,1,1,0.0,1172.4404444444444
2526,15738411,505,Minsk,Male,34,10,1,0,1,0,5224.9394999999995,2810.0253333333335
2527,15727919,671,Grodno,Female,29,6,2,0,0,0,0.0,267.74822222222224
2528,15709396,801,Minsk,Male,42,6,2,1,1,0,0.0,2128.985111111111
2529,15654106,604,Minsk,Male,26,8,2,0,1,0,7477.125999999999,4398.033777777778
2530,15621653,716,Minsk,Female,29,10,1,1,1,0,4397.3195,4056.2608888888885
2531,15598086,624,Minsk,Female,45,3,1,1,0,1,3431.9785,3733.384666666667
2532,15752300,607,Orsha,Male,47,4,1,1,1,0,7441.316000000001,1765.5691111111112
2533,15658693,827,Minsk,Female,60,2,2,0,1,0,0.0,1347.0184444444444
2534,15631838,606,Minsk,Male,61,5,2,0,1,0,5408.3045,192.0713333333333
2535,15803804,717,Orsha,Female,35,5,1,1,0,0,5160.735500000001,3826.0600000000004
2536,15578809,651,Orsha,Male,40,1,2,0,0,1,6738.010499999999,3876.3124444444443
2537,15752026,691,Minsk,Male,58,3,1,0,1,1,0.0,4331.7844444444445
2538,15723706,573,Minsk,Female,33,0,1,1,0,0,4506.232,3055.038
2539,15752838,723,Grodno,Male,38,6,2,1,1,0,0.0,2098.1244444444446
2540,15569571,584,Orsha,Female,46,6,2,1,0,1,4368.051,2675.0415555555555
2541,15769703,550,Orsha,Female,45,8,1,0,0,1,5562.8795,2169.4093333333335
2542,15679770,611,Minsk,Female,61,3,4,0,1,1,6579.1795,1471.9606666666666
2543,15791102,549,Orsha,Male,41,9,3,1,1,1,4751.04,2926.902
2544,15655192,850,Grodno,Female,24,1,2,0,1,0,0.0,1534.5082222222222
2545,15709487,668,Orsha,Male,34,5,2,0,0,0,4012.1184999999996,1261.7993333333334
2546,15687130,686,Minsk,Female,43,0,1,1,1,0,0.0,3779.3977777777777
2547,15755178,660,Minsk,Male,50,1,3,1,1,1,0.0,4263.314444444444
2548,15634772,682,Grodno,Female,59,0,1,0,1,0,6133.0695,1884.5279999999998
2549,15617197,524,Minsk,Male,50,4,2,1,1,1,0.0,707.5686666666667
2550,15631240,645,Minsk,Female,36,8,2,1,1,1,0.0,268.8135555555556
2551,15784301,850,Minsk,Male,42,0,2,1,0,0,0.0,981.4631111111111
2552,15631310,537,Minsk,Female,53,3,1,1,1,0,0.0,2031.2582222222222
2553,15756560,599,Grodno,Female,46,7,2,1,0,0,4087.142,1850.715777777778
2554,15732270,727,Grodno,Male,71,8,1,1,1,1,0.0,4409.931333333333
2555,15739357,756,Grodno,Male,30,2,1,0,0,0,7256.3925,167.88177777777778
2556,15771540,755,Minsk,Male,38,9,1,1,0,0,7445.622,1787.0257777777779
2557,15567486,634,Grodno,Female,41,4,2,1,1,0,0.0,3656.6608888888886
2558,15714634,837,Minsk,Male,26,4,2,1,0,0,4495.012000000001,3899.4895555555554
2559,15727021,727,Orsha,Female,30,8,2,1,1,0,5951.364,3064.523111111111
2560,15650670,567,Orsha,Female,40,2,2,1,0,0,5261.143,2084.3524444444442
2561,15711834,650,Grodno,Female,30,6,1,0,0,1,0.0,1511.0473333333334
2562,15729763,655,Grodno,Male,34,1,1,1,1,0,5805.746499999999,1099.8255555555556
2563,15646566,763,Minsk,Female,58,9,1,0,1,0,9395.5775,796.1151111111111
2564,15645463,843,Minsk,Female,27,5,2,1,1,0,0.0,1499.8717777777777
2565,15672144,667,Minsk,Female,38,6,1,1,1,1,7221.602000000001,1643.626
2566,15596088,705,Minsk,Female,50,4,2,0,1,0,3853.2949999999996,3225.7613333333334
2567,15614878,660,Orsha,Female,29,6,1,1,1,0,9026.014500000001,2752.235111111111
2568,15635240,553,Minsk,Male,42,1,2,0,0,0,0.0,529.3786666666667
2569,15775905,612,Orsha,Female,47,6,1,1,1,1,6501.2435,1016.6713333333333
2570,15700657,641,Orsha,Female,40,2,1,1,0,0,5504.3345,3550.5142222222225
2571,15611905,513,Grodno,Female,31,5,1,1,0,0,8742.672999999999,1871.9695555555556
2572,15652527,680,Minsk,Male,44,7,1,0,1,0,5436.249,1607.3435555555557
2573,15785865,711,Minsk,Male,58,9,2,1,1,0,4564.2565,594.8411111111111
2574,15645942,689,Grodno,Male,40,2,2,1,1,0,0.0,3661.5293333333334
2575,15688691,665,Orsha,Female,51,9,2,0,1,1,5530.5205000000005,24.728
2576,15592736,551,Orsha,Male,54,5,1,1,0,1,5149.701999999999,3926.2257777777777
2577,15673529,645,Grodno,Male,36,4,2,1,0,0,2994.6925,977.7697777777778
2578,15724145,616,Orsha,Male,29,8,1,1,0,0,7465.9275,3127.691777777778
2579,15704629,582,Minsk,Female,32,1,1,0,1,0,5820.4775,3395.353777777778
2580,15597896,365,Orsha,Male,30,0,1,1,0,1,6388.003500000001,1811.9522222222224
2581,15731790,697,Orsha,Female,38,6,1,1,1,1,6629.567999999999,164.17333333333335
2582,15634719,704,Minsk,Male,31,0,2,1,0,0,0.0,4067.518444444444
2583,15703205,656,Minsk,Female,46,5,2,1,1,0,5670.107,3085.5346666666665
2584,15567333,712,Minsk,Female,31,7,2,1,0,0,0.0,3785.186222222222
2585,15754537,748,Minsk,Male,40,0,1,0,0,0,0.0,1342.5946666666666
2586,15612030,724,Minsk,Male,28,9,2,1,1,0,0.0,2227.56
2587,15573242,691,Minsk,Male,50,6,1,1,1,0,6847.6735,60.11066666666667
2588,15601892,563,Minsk,Male,33,8,2,0,1,0,0.0,1529.2233333333334
2589,15663885,741,Minsk,Male,32,5,1,1,1,0,0.0,1440.8717777777779
2590,15701096,778,Minsk,Male,44,8,1,1,0,0,6193.182,3210.998666666667
2591,15710450,848,Grodno,Male,22,7,1,1,1,0,6040.5945,4122.452
2592,15790846,634,Orsha,Male,38,2,1,1,1,0,7421.527499999999,1245.6826666666666
2593,15658956,505,Orsha,Male,40,6,2,1,1,0,2393.4845,3445.8215555555557
2594,15755223,692,Orsha,Male,53,7,2,0,0,0,7546.349499999999,2662.6042222222222
2595,15787318,537,Orsha,Female,47,6,1,1,0,1,5158.1675000000005,361.32533333333333
2596,15737310,633,Minsk,Male,29,10,1,1,0,0,6510.314,4103.441555555555
2597,15763665,833,Minsk,Female,28,4,2,0,0,0,6833.7255000000005,117.30622222222222
2598,15668818,592,Grodno,Female,40,2,1,1,1,0,10016.122500000001,2516.5495555555553
2599,15765812,587,Grodno,Male,48,1,2,1,1,0,0.0,197.95555555555555
2600,15704844,550,Grodno,Male,62,7,1,0,1,0,4046.3779999999997,1433.126
2601,15744582,680,Minsk,Female,24,10,3,1,0,1,0.0,3443.8140000000003
2602,15616700,622,Grodno,Female,41,9,2,1,1,0,0.0,3461.919777777778
2603,15683521,594,Orsha,Male,28,0,2,1,0,0,7128.7355,2868.5515555555558
2604,15583049,643,Orsha,Female,34,7,1,0,1,0,8021.3035,4189.624666666667
2605,15643752,540,Minsk,Male,25,5,1,1,0,0,5808.0115,298.03711111111113
2606,15620398,635,Grodno,Female,34,5,2,1,0,0,4934.1735,349.6264444444445
2607,15715707,657,Minsk,Male,32,3,2,1,1,0,5941.4515,1625.058
2608,15814209,814,Minsk,Male,31,1,1,1,0,0,5943.546,2260.0931111111113
2609,15733768,600,Minsk,Male,32,1,1,1,1,0,0.0,2266.3591111111114
2610,15755242,682,Minsk,Female,46,2,1,1,1,0,0.0,2543.1702222222225
2611,15729412,682,Minsk,Male,38,4,1,1,1,0,5359.619000000001,348.20377777777776
2612,15746564,566,Minsk,Male,42,3,1,1,1,0,5400.539,3499.6911111111112
2613,15588446,550,Grodno,Male,34,3,2,0,0,0,0.0,2917.3617777777777
2614,15665221,630,Minsk,Male,26,7,2,0,1,0,6491.886,4377.803333333333
2615,15640846,546,Orsha,Female,58,3,4,1,0,1,5322.9155,2864.0415555555555
2616,15700209,486,Minsk,Male,63,9,1,1,1,0,4850.4574999999995,1891.1333333333334
2617,15658360,762,Grodno,Male,35,9,2,0,0,0,6146.471,3329.378666666667
2618,15602735,692,Orsha,Male,45,6,4,0,1,1,7614.8414999999995,2400.908
2619,15724834,498,Minsk,Female,30,1,2,0,0,0,0.0,3017.6784444444443
2620,15800062,850,Grodno,Male,49,8,1,0,0,1,0.0,574.8371111111111
2621,15685300,603,Minsk,Male,35,6,2,1,0,0,6449.688,2899.634666666667
2622,15760102,551,Minsk,Female,36,5,1,1,0,0,0.0,4077.313777777778
2623,15787026,627,Orsha,Male,27,0,2,1,1,0,9263.372500000001,1711.7186666666666
2624,15653696,515,Minsk,Female,28,9,2,0,0,0,0.0,2092.038888888889
2625,15788946,605,Grodno,Female,29,3,1,0,0,0,5840.291,90.95
2626,15600724,567,Orsha,Male,29,5,1,1,0,0,6487.534,2427.9464444444443
2627,15574324,568,Orsha,Female,29,2,2,0,1,0,6458.8505,2324.8442222222225
2628,15707144,571,Orsha,Male,25,6,2,1,0,0,4125.336,3726.7793333333334
2629,15775891,634,Orsha,Male,48,2,1,1,1,1,5362.3845,2304.7122222222224
2630,15711789,768,Grodno,Female,42,3,1,0,0,1,0.0,3583.1775555555555
2631,15600879,554,Orsha,Female,36,3,2,1,0,0,7889.0464999999995,135.314
2632,15681196,629,Minsk,Male,35,1,1,1,1,0,8608.518,3550.608222222222
2633,15716000,638,Grodno,Male,48,2,2,1,1,0,0.0,175.97955555555555
2634,15766776,576,Minsk,Male,41,1,1,1,1,0,0.0,4183.88
2635,15680278,661,Grodno,Female,42,9,1,1,0,1,3768.072,613.5137777777777
2636,15688637,592,Minsk,Female,27,4,2,1,1,0,0.0,4079.3166666666666
2637,15591179,702,Grodno,Male,30,2,2,1,1,0,0.0,3234.1626666666666
2638,15677435,647,Minsk,Female,29,0,2,1,0,0,4913.173000000001,3660.3988888888894
2639,15698619,593,Minsk,Male,43,9,2,1,1,0,0.0,1696.8317777777777
2640,15581036,712,Orsha,Female,40,3,2,1,0,1,5465.4394999999995,2670.193777777778
2641,15622117,625,Grodno,Female,31,8,2,1,0,0,0.0,3374.300888888889
2642,15599301,538,Orsha,Female,28,6,1,0,1,0,8218.272,126.64377777777779
2643,15581548,637,Grodno,Female,22,5,1,1,0,0,4940.0,2730.3455555555556
2644,15586870,632,Minsk,Male,27,4,1,1,1,0,9656.2925,3392.5744444444445
2645,15735263,736,Minsk,Male,27,5,1,0,1,0,2576.1375,4269.594888888889
2646,15765322,755,Minsk,Male,23,5,2,1,1,0,4214.224,1396.7022222222222
2647,15582944,425,Grodno,Female,39,5,2,1,0,0,0.0,3132.0326666666665
2648,15687162,461,Minsk,Male,51,9,1,0,0,1,5994.492,1261.5037777777777
2649,15644962,745,Minsk,Male,21,4,1,1,1,0,6895.522500000001,3938.5606666666667
2650,15612615,616,Minsk,Female,37,6,2,1,0,0,0.0,1916.4928888888887
2651,15813439,587,Minsk,Male,33,5,1,1,0,0,5005.841,760.3462222222223
2652,15604544,850,Orsha,Male,40,4,2,0,1,0,8304.1075,986.8037777777778
2653,15761348,601,Minsk,Female,38,0,2,1,0,0,0.0,3671.0366666666664
2654,15785078,730,Grodno,Male,26,3,1,1,0,0,0.0,767.6091111111111
2655,15759874,532,Minsk,Male,44,3,1,1,0,1,7429.777499999999,1663.080888888889
2656,15643658,850,Orsha,Male,53,2,2,1,0,0,4703.9485,821.7897777777778
2657,15713267,779,Grodno,Female,34,5,2,0,1,0,0.0,2481.702888888889
2658,15737782,562,Minsk,Male,29,9,1,1,1,0,0.0,574.6373333333333
2659,15815490,670,Orsha,Male,40,2,3,0,0,1,8247.449,3933.9555555555557
2660,15679410,729,Minsk,Female,62,4,1,1,0,1,7027.469999999999,688.6702222222223
2661,15756241,767,Minsk,Female,44,2,1,1,1,0,7625.4625,3042.5588888888888
2662,15688409,742,Minsk,Female,28,2,1,1,0,1,9593.2255,2410.1775555555555
2663,15742272,669,Minsk,Female,44,8,1,0,0,1,4820.9045,2924.655111111111
2664,15717898,542,Grodno,Male,32,2,1,0,1,0,6597.2970000000005,3549.7235555555553
2665,15769582,586,Minsk,Male,29,3,2,1,1,0,0.0,3160.8564444444446
2666,15635660,612,Orsha,Male,30,9,1,1,0,1,7145.5075,2353.1233333333334
2667,15576723,740,Minsk,Female,37,7,2,1,1,0,0.0,4317.131333333334
